height_cm,weight_kg,body fat_%,sit-ups counts,broad jump_cm
165.4,64.9,20.3,54.0,246.0
174.3,78.1,22.8,52.0,231.0
160.4,53.8,24.3,45.0,174.0
161.1,51.2,24.8,38.0,173.0
170.5,64.6,22.9,55.0,207.0
161.6,57.3,27.3,31.0,166.0
161.9,61.6,31.4,15.0,98.0
169.8,64.78,22.3,32.0,183.0
167.8,65.0,17.6,55.0,237.0
175.3,69.44,22.6,50.0,217.0
157.7,60.3,33.8,22.0,110.0
173.5,70.7,18.6,30.0,229.0
170.5,76.7,29.2,40.0,177.0
178.3,77.6,22.1,37.0,167.0
160.7,60.8,32.3,38.0,157.0
168.0,65.7,27.0,39.0,170.0
173.3,65.3,33.6,13.0,131.0
162.2,57.5,36.7,27.0,148.0
164.2,60.9,10.3,58.0,233.0
174.6,66.3,12.9,45.0,233.0
157.8,59.7,35.9,9.0,110.0
166.9,53.9,24.3,30.0,166.0
162.9,60.5,19.6,52.0,236.0
166.0,57.6,15.5,38.0,199.0
153.9,52.6,30.8,32.0,157.0
161.1,59.3,32.1,26.0,174.0
167.4,69.2,26.0,39.0,209.0
167.6,54.88,23.0,37.0,168.0
170.7,67.4,23.0,39.0,215.0
160.8,60.6,22.4,33.0,177.0
165.5,67.68,18.3,57.0,213.0
162.8,72.4,27.3,31.0,174.0
176.5,70.9,19.1,28.0,151.0
178.0,73.9,22.3,33.0,158.0
150.8,41.3,30.8,36.0,157.0
155.2,48.9,26.8,36.0,150.0
174.9,68.8,24.9,39.0,190.0
179.0,74.4,12.6,49.0,218.0
163.7,70.2,27.3,41.0,153.0
166.4,58.3,29.5,13.0,161.0
159.1,69.88,32.3,41.0,169.0
178.5,78.4,13.8,64.0,237.0
174.2,75.5,17.0,57.0,224.0
162.6,68.7,17.7,34.0,189.0
159.4,48.3,21.3,50.0,166.0
173.0,85.04,25.5,44.0,224.0
172.0,80.7,26.4,34.0,193.0
176.3,63.8,9.8,45.0,238.0
187.9,74.7,21.06,45.0,221.0
178.0,90.4,26.3,51.0,239.0
171.2,69.3,25.4,51.0,185.0
173.0,71.2,18.4,48.0,225.0
159.7,52.8,24.0,21.0,152.0
162.5,64.3,26.8,43.0,164.0
174.8,78.7,20.1,58.0,199.0
179.0,84.1,22.9,33.0,171.0
178.3,70.3,19.2,47.0,230.0
180.9,73.1,9.7,54.0,239.0
172.7,76.2,16.7,55.0,160.0
180.1,79.8,22.8,56.0,246.0
149.8,57.0,42.8,0.0,90.0
161.6,47.6,20.3,37.0,176.0
176.3,73.0,15.4,59.0,256.0
174.3,72.9,20.5,44.0,158.0
164.4,56.6,22.2,43.0,162.0
175.3,67.5,21.9,38.0,203.0
154.0,56.7,33.2,25.0,150.0
176.0,81.3,20.6,64.0,236.0
166.1,52.6,20.8,36.0,188.0
178.9,76.9,19.5,49.0,232.0
170.1,52.06,19.0,29.0,163.0
177.0,68.7,18.3,35.0,220.0
160.6,53.7,26.1,44.0,157.0
170.1,62.1,30.1,42.0,193.0
179.7,79.0,14.8,58.0,220.0
162.5,69.5,25.4,52.0,235.0
175.5,93.9,27.3,39.0,189.0
172.3,74.3,25.8,25.0,204.0
160.8,55.9,28.2,26.0,159.0
169.0,65.3,17.2,31.0,181.0
162.6,71.3,40.5,23.0,103.0
161.6,55.0,31.2,10.0,130.0
157.6,46.8,22.9,15.0,149.0
177.2,70.7,14.9,52.0,227.0
167.1,74.6,22.2,46.0,192.0
166.6,66.0,18.3,49.0,223.0
175.0,65.5,17.9,52.0,245.0
172.1,57.16,23.1,31.0,164.0
176.1,76.7,16.9,57.0,265.0
175.2,79.3,23.4,30.0,205.0
172.0,67.9,15.9,51.0,186.0
160.8,53.1,26.7,32.0,175.0
162.1,45.0,19.4,27.0,169.0
155.4,65.4,39.1,29.0,130.0
159.5,54.5,31.9,22.0,127.0
159.1,57.4,35.4,9.0,138.0
178.4,83.3,20.2,13.0,200.0
159.6,49.5,27.6,25.0,125.0
184.4,82.5,16.6,74.0,273.0
185.2,81.1,12.7,58.0,246.0
183.1,82.8,21.2,55.0,254.0
170.9,76.9,15.4,49.0,226.0
185.0,77.9,21.0,44.0,195.0
153.2,50.1,28.2,21.0,115.0
165.1,63.6,23.2,50.0,202.0
155.9,51.5,30.2,25.0,107.0
166.7,81.0,25.5,30.0,233.0
176.2,70.9,13.8,48.0,245.0
163.9,52.5,19.6,26.0,171.0
173.9,85.1,31.4,57.0,200.0
173.3,57.8,26.9,46.0,176.0
172.1,66.2,14.8,56.0,283.0
167.9,67.1,21.1,31.0,199.0
156.4,58.9,28.3,32.0,144.0
164.7,61.1,26.7,42.0,197.0
169.0,72.9,22.9,50.0,226.0
159.9,59.5,25.2,32.0,170.0
148.0,52.1,35.0,17.0,113.0
160.4,63.42,19.2,56.0,226.0
172.1,71.3,23.6,36.0,215.0
187.1,101.7,26.9,39.0,187.0
165.5,71.6,19.5,45.0,217.0
167.6,64.9,22.8,42.0,195.0
157.1,55.9,27.8,38.0,177.0
166.6,64.6,20.3,42.0,168.0
173.2,74.26,23.9,21.0,166.0
153.2,65.5,38.0,24.0,144.0
173.2,71.0,24.1,36.0,205.0
172.5,70.3,18.3,41.0,220.0
175.2,62.9,12.2,44.0,216.0
156.0,53.8,22.9,26.0,143.0
179.2,73.3,11.7,54.0,249.0
174.2,77.1,25.8,33.0,214.0
183.8,96.2,23.6,51.0,204.0
162.6,55.1,32.1,38.0,170.0
172.3,71.7,18.9,42.0,201.0
172.8,68.6,18.4,58.0,201.0
168.8,58.9,16.6,44.0,235.0
160.0,60.0,28.0,39.0,213.0
175.5,58.7,17.2,37.0,155.0
162.8,47.1,20.3,50.0,190.0
175.6,77.08,14.3,54.0,234.0
157.4,55.82,40.3,4.0,103.0
168.4,69.9,15.0,61.0,234.0
167.7,63.4,27.6,36.0,182.0
160.5,59.1,30.7,27.0,151.0
162.6,54.7,26.1,28.0,168.0
172.3,81.6,24.0,31.0,170.0
168.4,67.3,18.5,45.0,198.0
161.3,63.3,17.0,53.0,196.0
159.5,53.9,31.3,24.0,135.0
161.7,57.6,32.4,32.0,159.0
158.0,62.3,32.8,7.0,121.0
172.5,65.8,21.0,51.0,236.0
158.8,50.8,34.7,16.0,156.0
164.1,52.3,26.6,43.0,190.0
157.1,60.1,36.7,26.0,121.0
166.1,62.7,20.1,47.0,200.0
172.6,71.2,17.8,40.0,215.0
167.6,55.2,9.6,57.0,242.0
160.0,60.06,27.5,52.0,165.0
168.8,66.4,23.8,35.0,186.0
170.4,72.2,14.9,40.0,250.0
161.8,59.6,33.0,27.0,135.0
176.3,68.3,17.5,34.0,217.0
174.7,83.78,24.9,52.0,238.0
160.7,58.0,31.5,17.0,119.0
171.4,69.34,13.1,66.0,240.0
172.5,69.9,13.1,63.0,267.0
164.5,74.6,25.7,40.0,205.0
156.4,47.2,22.3,36.0,167.0
172.1,80.2,23.0,61.0,168.0
180.0,80.0,17.6,50.0,208.0
167.6,76.7,24.7,45.0,231.0
172.2,70.42,20.5,58.0,227.0
156.2,57.5,31.6,24.0,139.0
169.2,64.6,11.3,45.0,252.0
175.2,79.0,23.2,52.0,200.0
181.8,110.1,31.4,34.0,181.0
152.2,86.6,46.3,3.0,119.0
175.9,75.4,21.8,54.0,222.0
162.5,57.7,12.8,59.0,221.0
172.0,82.2,25.9,52.0,221.0
160.2,49.1,27.8,25.0,136.0
170.9,62.4,27.8,34.0,160.0
155.5,67.3,36.6,23.0,130.0
162.0,60.4,29.9,36.0,175.0
179.8,80.0,19.1,51.0,239.0
179.3,70.1,14.0,50.0,272.0
173.9,78.4,10.7,53.0,266.0
170.9,79.2,24.2,28.0,199.0
164.7,62.9,18.3,49.0,190.0
174.4,82.4,23.9,48.0,225.0
171.4,75.0,25.1,33.0,180.0
165.5,53.5,19.1,50.0,208.0
172.8,67.5,20.8,41.0,199.0
183.0,88.2,18.5,33.0,220.0
162.6,73.8,24.7,56.0,230.0
163.0,46.6,18.6,36.0,170.0
170.9,75.8,28.3,29.0,167.0
170.7,63.3,18.1,45.0,175.0
166.5,76.5,29.4,34.0,159.0
170.8,77.8,22.1,43.0,220.0
176.2,62.86,18.9,59.0,239.0
164.0,45.0,19.0,46.0,180.0
167.8,51.8,23.1,46.0,191.0
168.0,71.3,27.4,30.0,180.0
161.6,54.8,21.6,15.0,129.0
167.3,65.4,16.8,34.0,156.0
171.0,69.4,9.2,54.0,238.0
172.0,75.5,22.1,56.0,220.0
175.1,64.8,6.9,49.0,252.0
151.2,52.4,31.7,33.0,104.0
165.0,63.86,35.3,40.0,161.0
163.2,61.2,36.8,22.0,167.0
171.5,76.7,23.2,48.0,221.0
164.6,57.9,26.1,36.0,158.0
178.2,72.1,17.1,60.0,221.0
161.5,57.9,35.2,25.0,169.0
173.7,77.2,10.1,42.0,246.0
164.0,67.0,30.2,33.0,160.0
171.3,71.9,21.9,46.0,198.0
161.2,54.6,25.9,37.0,130.0
183.0,67.0,14.9,54.0,205.0
175.9,90.0,26.9,33.0,221.0
167.0,50.3,18.9,39.0,168.0
167.6,49.8,22.3,35.0,180.0
176.5,65.8,16.3,47.0,231.0
178.1,73.3,23.0,45.0,200.0
168.0,72.7,21.4,47.0,218.0
158.1,39.9,36.3,18.0,183.0
158.3,60.9,35.3,2.0,161.0
162.1,54.5,32.8,33.0,145.0
159.5,56.3,37.3,24.0,115.0
171.3,70.1,15.4,50.0,238.0
158.2,73.5,39.0,10.0,150.0
162.0,48.9,22.5,40.0,164.0
172.7,68.8,15.1,54.0,238.0
158.7,54.7,23.0,45.0,208.0
180.0,108.2,34.1,44.0,188.0
168.0,63.2,18.9,45.0,220.0
170.2,59.9,17.3,29.0,145.0
174.6,80.5,21.4,57.0,242.0
173.0,63.4,14.6,65.0,267.0
154.1,52.0,27.1,29.0,173.0
170.3,73.2,29.5,46.0,189.0
164.8,59.9,24.4,45.0,186.0
177.5,73.1,13.8,64.0,252.0
171.2,56.3,15.3,51.0,216.0
176.0,70.7,15.9,48.0,218.0
172.1,66.5,22.2,27.0,190.0
159.8,56.3,28.5,59.0,191.0
156.2,46.5,29.2,25.0,177.0
170.3,87.9,40.3,1.0,116.0
178.1,67.3,20.9,34.0,196.0
168.0,62.4,27.4,26.0,154.0
178.0,81.1,25.3,48.0,225.0
157.0,54.9,32.9,17.0,115.0
168.0,58.9,27.4,36.0,175.0
164.6,84.7,44.6,28.0,97.0
175.9,119.8,41.7,56.0,213.0
166.8,87.6,28.3,50.0,221.0
174.7,70.5,16.9,57.0,229.0
163.3,51.8,25.0,44.0,146.0
173.1,68.4,16.7,44.0,240.0
179.2,72.4,13.6,51.0,240.0
158.2,47.9,30.4,26.0,131.0
160.2,57.88,24.5,48.0,145.0
172.5,67.4,20.5,52.0,211.0
190.9,107.6,25.5,32.0,230.0
158.9,51.1,29.1,30.0,162.0
173.4,80.56,23.6,61.0,228.0
171.9,61.4,17.6,44.0,194.0
178.5,97.8,27.5,44.0,215.0
180.1,75.4,18.5,58.0,220.0
165.0,64.3,25.4,55.0,218.0
157.8,60.4,36.0,26.0,121.0
161.7,60.0,29.9,20.0,141.0
178.0,72.3,13.8,51.0,239.0
170.3,72.3,14.8,43.0,229.0
161.9,57.3,31.7,37.0,158.0
178.4,68.0,11.2,48.0,225.0
168.8,65.8,18.2,49.0,202.0
156.9,49.3,27.9,25.0,105.0
159.7,47.32,25.7,16.0,151.0
170.0,75.9,34.4,49.0,202.0
159.7,58.4,24.5,47.0,196.0
145.7,51.6,41.4,12.0,122.0
156.7,60.2,35.9,7.0,118.0
170.0,69.7,22.5,53.0,192.0
174.8,74.0,15.4,71.0,235.0
157.2,46.3,17.1,33.0,162.0
155.6,46.3,17.7,48.0,184.0
165.6,58.9,30.4,42.0,165.0
177.8,77.8,14.4,40.0,220.0
167.7,68.9,22.7,44.0,212.0
186.0,88.02,15.1,55.0,198.0
177.0,76.0,15.5,51.0,217.0
167.2,62.7,23.3,49.0,197.0
180.5,73.1,15.1,43.0,185.0
163.6,71.3,37.2,15.0,157.0
156.0,58.1,36.6,21.0,158.0
163.6,50.6,22.1,31.0,128.0
168.1,70.2,26.0,42.0,167.0
162.4,55.7,28.9,36.0,167.0
159.7,64.1,30.4,25.0,142.0
155.7,87.3,46.0,0.0,123.0
154.7,50.2,35.68,0.0,59.0
172.7,73.0,20.3,36.0,208.0
164.2,50.4,26.6,25.0,163.0
175.5,60.8,9.7,67.0,259.0
170.0,61.9,16.0,53.0,233.0
174.2,71.3,32.3,38.0,208.0
155.0,91.9,48.6,4.6,116.0
179.6,78.2,20.9,48.0,211.0
160.9,52.1,27.2,24.0,136.0
157.3,51.5,30.7,28.0,161.0
174.8,73.8,21.3,39.0,191.0
174.3,74.3,14.0,57.0,260.0
176.2,83.6,24.9,43.0,206.0
178.2,73.9,12.0,40.0,219.0
174.5,70.3,12.0,50.0,214.0
172.7,70.0,23.9,35.0,171.0
156.5,50.54,35.0,13.0,135.0
159.2,55.9,28.2,48.0,188.0
177.3,87.32,24.4,26.0,188.0
171.6,74.3,19.3,56.0,217.0
166.7,65.7,13.4,52.0,204.0
176.0,76.0,35.8,40.0,179.0
155.3,48.3,26.5,33.0,146.0
166.1,49.6,23.5,31.0,155.0
175.0,76.6,18.3,55.0,182.0
165.4,67.9,21.7,36.0,213.0
173.8,61.9,10.9,47.0,242.0
173.9,77.2,21.4,56.0,180.0
185.0,87.6,18.8,50.0,215.0
170.9,71.5,36.5,13.0,159.0
171.5,73.8,29.2,28.0,152.0
170.2,61.3,25.4,29.0,140.0
158.9,56.3,24.2,3.0,135.0
155.5,50.8,23.3,22.0,162.0
151.7,59.7,28.3,26.0,137.0
169.9,68.8,34.1,38.0,177.0
167.4,72.2,18.8,44.0,217.0
168.5,74.9,30.1,29.0,188.0
165.2,53.7,28.9,45.0,163.0
161.7,51.04,26.1,44.0,181.0
170.1,67.1,16.4,51.0,225.0
155.4,51.0,26.2,29.0,123.0
158.3,55.8,35.8,20.0,146.0
170.5,64.0,13.2,73.0,290.0
151.7,60.2,39.6,10.0,99.0
169.5,68.8,23.3,30.0,155.0
167.1,61.1,19.9,20.0,168.0
175.3,60.6,11.9,50.0,225.0
182.4,91.7,23.7,47.0,231.0
161.6,53.7,22.5,46.0,183.0
160.0,62.4,31.3,42.0,177.0
182.5,66.7,20.2,44.0,222.0
155.0,43.0,20.0,31.0,153.0
168.0,73.1,28.0,33.0,167.0
170.8,61.72,21.6,54.0,244.0
161.5,49.9,29.8,23.0,146.0
151.6,54.0,31.1,42.0,160.0
170.7,72.2,28.0,26.0,169.0
172.0,71.9,24.32,40.0,152.0
166.9,75.7,24.7,50.0,191.0
168.5,73.6,23.4,56.0,200.0
179.7,72.3,26.4,50.0,198.0
180.2,103.4,24.7,46.0,219.0
169.6,64.5,10.9,65.0,248.0
178.4,71.7,19.4,36.0,233.0
172.0,76.7,29.2,22.0,197.0
164.0,49.6,24.5,52.0,182.0
179.3,66.82,13.4,57.0,240.0
156.0,58.9,32.3,25.0,135.0
175.0,76.3,18.6,46.0,240.0
170.0,67.7,22.3,31.0,206.0
139.9,52.2,44.8,0.0,113.0
166.1,76.5,29.0,36.0,204.0
163.6,52.4,20.3,23.0,130.0
168.1,71.3,31.8,43.0,175.0
157.2,60.6,32.8,2.0,112.0
172.2,93.4,30.9,46.0,222.0
175.8,56.5,11.0,51.0,151.0
173.1,74.7,16.6,59.0,215.0
160.1,64.6,31.3,20.0,134.0
177.5,75.8,21.0,51.0,242.0
168.2,67.8,23.0,30.0,193.0
163.0,63.0,29.0,25.0,185.0
149.0,45.9,30.3,22.0,138.0
153.7,47.86,29.9,23.0,130.0
148.8,57.9,33.6,19.0,118.0
164.1,50.9,21.4,48.0,187.0
171.3,73.8,23.8,36.0,231.0
157.1,49.96,23.9,39.0,165.0
179.0,75.0,10.7,54.0,233.0
165.9,60.32,30.0,34.0,173.0
170.2,83.6,29.5,36.0,210.0
168.0,63.2,12.7,36.0,210.0
172.4,68.0,21.2,41.0,230.0
168.8,72.7,21.7,41.0,197.0
175.0,83.0,24.7,51.0,206.0
162.3,56.68,15.9,23.0,138.0
176.9,80.8,24.3,38.0,194.0
165.4,52.4,23.2,32.0,147.0
168.8,66.7,19.2,41.0,198.0
159.1,45.5,22.2,37.0,151.0
174.5,79.9,17.8,49.0,228.0
176.7,79.3,13.2,53.0,212.0
165.9,58.0,22.5,45.0,201.0
163.5,67.72,29.9,22.0,161.0
156.5,49.1,27.8,18.0,150.0
175.3,69.6,20.5,55.0,218.0
158.1,62.9,35.4,17.0,86.0
178.2,101.2,29.2,38.0,211.0
155.9,50.8,23.4,47.0,186.0
166.5,58.1,27.5,31.0,172.0
171.6,62.2,10.8,39.0,235.0
158.4,58.1,33.1,17.0,138.0
166.8,74.2,19.9,43.0,223.0
175.2,91.5,24.3,45.0,212.0
166.5,72.3,30.5,44.0,185.0
157.1,68.9,42.8,28.0,147.0
171.1,63.68,18.7,46.0,194.0
168.1,72.7,33.7,25.0,121.0
162.7,61.1,24.2,24.0,177.0
171.6,67.1,12.5,69.0,222.0
174.7,72.1,16.5,42.0,217.0
165.7,58.2,24.5,52.0,180.0
177.7,66.9,16.9,48.0,218.0
163.0,60.8,24.5,48.0,181.0
161.5,58.8,19.0,53.0,211.0
162.5,57.0,21.5,50.0,182.0
169.0,67.5,13.8,61.0,242.0
159.9,56.4,25.8,23.0,165.0
165.1,87.2,30.4,21.0,206.0
159.9,52.3,28.0,2.0,139.0
180.7,78.9,22.2,41.0,198.0
157.5,59.6,34.9,35.0,168.0
162.3,59.0,25.0,9.0,122.0
160.9,61.6,33.7,46.0,159.0
169.3,76.2,36.8,22.0,147.0
175.8,54.4,32.2,34.0,175.0
168.2,65.8,18.8,48.0,213.0
162.4,60.7,24.0,43.0,172.0
157.7,54.3,30.3,41.0,157.0
160.4,62.4,32.7,15.0,148.0
174.1,71.7,7.5,61.0,240.0
161.7,52.2,23.5,47.0,195.0
166.2,70.2,22.9,15.0,200.0
176.7,79.2,22.6,27.0,176.0
172.0,72.0,28.6,45.0,213.0
162.3,61.0,16.7,32.0,188.0
170.9,90.0,31.8,39.0,213.0
157.7,49.7,25.8,44.0,172.0
172.6,69.8,21.0,56.0,235.0
168.0,64.7,18.2,51.0,247.0
151.5,54.7,29.7,28.0,147.0
171.9,79.8,25.9,34.0,179.0
174.2,83.3,13.3,58.0,247.0
166.8,59.5,24.9,28.0,166.0
163.9,76.2,29.2,33.0,170.0
185.0,79.94,11.8,47.0,266.0
175.2,83.3,28.1,39.0,193.0
181.0,79.0,19.0,50.0,186.0
160.0,59.0,33.9,35.0,143.0
175.0,64.7,29.5,32.0,196.0
163.2,75.8,35.8,31.0,158.0
161.4,53.2,29.0,24.0,122.0
160.5,50.9,20.1,19.0,160.0
162.4,66.4,20.3,38.0,178.0
170.0,76.9,30.1,40.0,202.0
179.8,90.8,25.0,39.0,229.0
163.5,50.1,20.9,33.0,154.0
154.3,55.7,24.7,43.0,175.0
173.7,71.5,25.2,43.0,213.0
170.0,66.0,20.6,38.0,185.0
177.6,73.2,19.0,34.0,240.0
157.5,50.8,24.2,42.0,185.0
180.0,76.6,25.5,28.0,219.0
158.7,63.7,35.5,10.0,130.0
180.4,84.5,19.9,35.0,207.0
173.6,84.08,25.4,58.0,229.0
179.4,70.5,17.8,51.0,222.0
162.5,69.9,30.4,30.0,153.0
166.6,66.0,30.2,40.0,165.0
182.1,79.1,22.9,35.0,204.0
179.0,62.5,11.4,52.0,173.0
153.2,49.0,33.0,1.0,144.0
175.6,64.3,17.5,38.0,223.0
161.6,61.3,19.2,40.0,190.0
164.0,52.1,16.4,51.0,184.0
178.5,91.6,24.7,31.0,170.0
171.6,69.9,24.9,20.0,206.0
172.4,56.7,9.3,43.0,213.0
169.1,65.3,23.0,42.0,208.0
180.3,81.64,16.8,56.0,238.0
168.6,66.0,18.4,28.0,181.0
170.0,62.7,10.0,65.0,265.0
180.7,81.0,15.7,52.0,249.0
163.0,52.7,30.8,42.0,170.0
157.0,49.3,22.4,40.0,171.0
158.9,58.7,27.9,8.0,105.0
165.7,70.4,21.9,37.0,210.0
180.0,63.0,5.6,60.0,220.0
176.5,69.1,12.1,53.0,220.0
185.5,74.3,9.7,38.0,238.0
180.0,69.8,19.1,39.0,194.0
172.0,68.6,14.8,52.0,242.0
189.2,78.0,11.6,49.0,248.0
173.9,76.64,20.8,59.0,247.0
177.7,100.5,27.3,46.0,218.0
177.1,76.3,23.4,50.0,254.0
170.7,70.5,19.0,59.0,218.0
185.0,83.4,14.0,45.0,200.0
177.2,70.4,17.1,54.0,225.0
157.2,58.9,33.2,31.0,159.0
174.2,59.0,8.1,38.0,246.0
178.5,70.0,13.8,59.0,223.0
164.4,57.7,24.4,51.0,177.0
151.3,46.6,22.3,38.0,160.0
164.1,58.9,12.1,52.0,247.0
173.1,76.8,21.3,44.0,192.0
171.9,62.22,18.5,57.0,158.0
180.4,79.1,24.1,47.0,234.0
169.9,67.1,17.9,59.0,228.0
165.9,58.8,23.9,30.0,160.0
165.8,56.5,33.8,37.0,172.0
171.3,59.6,16.7,49.0,190.0
160.5,55.0,27.5,52.0,192.0
166.9,68.4,27.5,38.0,175.0
164.3,66.1,32.3,21.0,135.0
167.0,54.9,17.4,39.0,180.0
168.5,53.3,21.1,25.0,162.0
173.4,60.4,14.2,42.0,212.0
177.9,74.74,24.4,58.0,230.0
179.5,84.9,19.6,42.0,253.0
162.8,57.9,33.6,44.0,177.0
177.4,76.8,15.1,55.0,206.0
163.6,63.7,39.6,15.0,130.0
173.2,62.0,11.4,55.0,247.0
170.7,71.0,23.8,38.0,205.0
162.4,64.2,33.8,12.0,115.0
165.7,50.1,20.5,42.0,190.0
178.9,81.4,21.1,50.0,230.0
162.1,71.4,39.1,15.0,114.0
168.2,66.9,24.4,31.0,194.0
165.4,65.0,13.1,54.0,236.0
164.9,60.3,9.7,35.0,194.0
172.8,76.1,16.8,55.0,239.0
182.1,89.3,19.6,55.0,243.0
180.3,80.6,27.7,31.0,213.0
155.9,51.1,24.8,44.0,173.0
174.3,72.5,20.1,50.0,225.0
174.4,73.9,22.8,33.0,226.0
178.2,73.2,24.4,39.0,189.0
169.1,64.0,22.6,49.0,200.0
152.1,53.9,37.0,9.0,152.0
165.0,60.9,15.0,34.0,189.0
170.6,75.5,16.5,49.0,232.0
165.0,53.4,22.6,25.0,136.0
176.5,80.8,17.7,59.0,240.0
176.2,83.7,20.5,46.0,211.0
176.0,83.9,22.0,61.0,230.0
173.0,67.8,7.9,58.0,245.0
180.2,58.44,9.4,38.0,196.0
156.8,58.8,43.5,0.0,82.0
179.8,85.1,28.7,45.0,235.0
176.7,80.32,20.8,57.0,221.0
171.1,63.1,24.3,48.0,167.0
180.3,79.5,25.74659,44.0,181.0
178.0,83.46,19.4,55.0,231.0
176.9,90.1,21.5,45.0,225.0
173.5,97.6,33.4,39.0,222.0
173.8,73.6,15.1,51.0,245.0
157.5,50.5,30.2,55.0,139.0
171.5,86.1,24.9,56.0,203.0
165.8,62.0,24.6,21.0,142.0
162.3,57.0,33.7,13.0,160.0
159.2,62.02,33.6,17.0,130.0
177.9,76.0,12.0,44.0,192.0
162.3,58.9,31.7,39.0,180.0
173.6,78.2,19.7,53.0,223.0
158.5,45.8,25.7,38.0,151.0
178.5,75.0,15.4,51.0,240.0
159.8,64.3,30.4,35.0,164.0
167.5,53.4,25.9,47.0,202.0
177.4,68.3,9.8,57.0,240.0
151.8,46.3,29.7,29.0,138.0
164.7,65.5,17.7,48.0,188.0
174.3,78.8,19.2,43.0,232.0
159.6,52.7,27.6,12.0,131.0
168.1,70.5,27.0,50.0,220.0
163.4,64.1,21.8,15.0,125.0
173.2,65.0,20.4,33.0,194.0
172.6,50.2,13.0,35.0,200.0
168.0,60.3,29.7,48.0,185.0
182.9,70.5,13.2,48.0,232.0
165.2,61.4,32.6,36.0,135.0
158.7,52.5,28.7,9.0,102.0
181.9,76.5,20.1,51.0,195.0
176.5,76.3,13.2,56.0,268.0
174.9,75.6,11.7,55.0,242.0
178.6,70.5,18.8,52.0,216.0
163.5,52.0,19.3,40.0,184.0
171.3,74.1,21.1,45.0,211.0
154.1,44.8,18.6,40.0,181.0
155.9,58.2,37.2,19.0,146.0
170.0,73.3,18.3,58.0,221.0
156.2,53.0,26.7,33.0,156.0
177.9,69.0,15.2,45.0,185.0
160.7,58.7,28.6,18.0,152.0
161.3,56.0,28.4,21.0,131.0
187.0,101.3,26.3,56.0,242.0
158.6,51.7,32.5,41.0,154.0
169.4,74.4,24.0,23.0,159.0
175.9,82.04,15.0,60.0,237.0
156.9,51.5,23.4,37.0,164.0
171.1,68.58,22.6,48.0,196.0
185.3,73.7,12.6,55.0,230.0
163.8,61.18,22.1,46.0,200.0
174.3,80.4,29.8,29.0,175.0
175.7,67.3,12.1,44.0,217.0
178.8,84.5,17.9,54.0,231.0
168.8,63.38,24.3,37.0,186.0
169.9,66.6,15.7,57.0,224.0
182.7,90.5,27.6,55.0,227.0
175.0,73.0,25.9,37.0,207.0
176.2,70.0,23.6,39.0,201.0
162.9,49.6,17.0,42.0,162.0
163.7,48.9,20.1,37.0,155.0
177.3,71.9,19.4,41.0,207.0
170.0,74.5,18.2,56.0,194.0
161.0,63.5,30.4,48.0,195.0
176.1,82.8,24.9,56.0,240.0
154.8,45.3,17.6,42.0,170.0
149.4,50.7,28.4,28.0,147.0
160.9,61.4,36.5,47.0,169.0
169.1,75.9,24.2,60.0,206.0
175.1,63.3,10.9,46.0,224.0
186.3,89.2,8.7,49.0,286.0
173.9,77.5,18.2,62.0,229.0
177.3,79.1,12.8,45.0,197.0
169.6,66.1,20.8,44.0,215.0
175.4,73.9,24.9,41.0,223.0
182.0,85.9,12.8,44.0,244.0
174.8,81.8,22.7,48.0,238.0
179.8,78.56,21.9,42.0,196.0
161.1,52.3,30.8,27.0,159.0
166.9,71.2,22.1,38.0,187.0
174.6,74.9,22.0,34.0,165.0
170.3,71.0,24.5,33.0,182.0
182.5,71.68,11.0,45.0,196.0
174.1,70.8,20.9,35.0,205.0
167.7,64.5,19.7,52.0,182.0
180.4,94.9,30.9,36.0,163.0
176.2,81.6,21.0,69.0,232.0
167.4,60.4,20.2,23.0,163.0
175.6,79.7,18.6,31.0,191.0
165.9,59.1,18.4,54.0,202.0
178.5,70.5,17.5,33.0,215.0
173.9,75.2,25.9,39.0,185.0
166.8,61.6,24.9,20.0,167.0
181.3,80.1,17.2,49.0,224.0
165.4,63.5,33.6,41.0,172.0
176.4,79.3,20.0,51.0,221.0
174.3,79.9,29.1,36.0,199.0
187.4,91.2,17.9,51.0,234.0
173.8,68.7,19.6,54.0,223.0
165.8,60.0,23.0,49.0,205.0
167.1,55.5,21.7,30.0,165.0
170.5,67.8,21.4,51.0,204.0
182.3,77.9,14.2,51.0,215.0
155.2,60.1,31.3,42.0,177.0
186.4,92.5,25.6,48.0,174.0
175.7,81.2,22.0,42.0,199.0
170.0,67.9,19.5,50.0,206.0
175.0,70.6,19.2,30.0,179.0
162.0,72.0,28.6,30.0,183.0
172.0,72.0,15.6,55.0,253.0
179.6,87.1,22.9,46.0,208.0
174.9,79.9,20.7,76.0,244.0
153.5,48.9,24.8,31.0,140.0
162.2,60.3,20.2,38.0,188.0
171.3,76.0,20.5,55.0,213.0
177.3,70.2,13.3,55.0,235.0
175.1,75.5,32.3,44.0,212.0
158.4,65.4,40.5,12.0,144.0
167.6,68.2,24.6,38.0,220.0
162.1,52.7,25.9,36.0,145.0
178.7,80.0,19.9,51.0,200.0
164.4,56.3,23.8,22.0,162.0
184.3,81.46,16.1,51.0,233.0
164.2,58.5,17.2,41.0,197.0
156.8,60.7,30.1,13.0,137.0
164.0,58.7,22.6,43.0,161.0
156.9,63.5,32.7,50.0,177.0
